STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,trans1g,Transitions from previous generation,isced11,International Standard Classification of Education (ISCED 2011),sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),M,Males,RO,Romania,2023,,72.5,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),M,Males,RS,Serbia,2019,,56.0,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),M,Males,RS,Serbia,2023,,66.1,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),M,Males,SE,Sweden,2019,,36.9,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),M,Males,SE,Sweden,2023,,48.6,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),M,Males,SI,Slovenia,2019,,55.5,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),M,Males,SI,Slovenia,2023,,54.9,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),M,Males,SK,Slovakia,2019,,33.7,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),M,Males,SK,Slovakia,2023,,38.3,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),M,Males,TR,Türkiye,2023,,11.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,AL,Albania,2019,,28.7,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,AL,Albania,2023,,36.7,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,AT,Austria,2019,,54.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,AT,Austria,2023,,61.6,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,BE,Belgium,2019,,30.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,BE,Belgium,2023,,40.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,BG,Bulgaria,2019,,61.7,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,BG,Bulgaria,2023,,69.6,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,CH,Switzerland,2019,,55.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,CH,Switzerland,2023,,54.3,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,CY,Cyprus,2019,,37.3,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,CY,Cyprus,2023,,33.1,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,CZ,Czechia,2019,,37.0,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,CZ,Czechia,2023,,42.7,,u,low reliability,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,DE,Germany,2019,,60.3,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,DE,Germany,2023,,,,u,low reliability,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,DK,Denmark,2019,,43.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,DK,Denmark,2023,,32.1,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,,32.9,,e,estimated,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,EA18,Euro area - 18 countries (2014),2019,,32.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,EA19,Euro area - 19 countries  (2015-2022),2019,,32.9,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,EA20,Euro area – 20 countries (from 2023),2019,,36.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,EA20,Euro area – 20 countries (from 2023),2023,,34.8,,e,estimated,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,EE,Estonia,2019,,42.7,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,EE,Estonia,2023,,49.3,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,EL,Greece,2019,,26.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,EL,Greece,2023,,31.5,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,ES,Spain,2019,,16.3,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED3_4,From upper secondary and post-secondary non-tertiary education (levels 3 and 4) of the parents,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),T,Total,ES,Spain,2023,,18.9,,,,,
